,APMC,Commodity,Year,Month,arrivals_in_qtl,modal_price,district_name
51825,Barshi-Vairag,Sorgum(Jawar),2015,February,1070,1666,Solapur
51826,Barshi-Vairag,Sorgum(Jawar),2016,February,1150,1954,Solapur
51827,Barshi-Vairag,Maize,2015,February,366,1158,Solapur
51828,Barshi-Vairag,Maize,2016,February,324,1425,Solapur
51829,Barshi-Vairag,Gram,2015,February,272,3397,Solapur
51830,Barshi-Vairag,Gram,2016,February,814,4282,Solapur
51831,Barshi-Vairag,Pigeon Pea (Tur),2015,February,1349,5075,Solapur
51832,Barshi-Vairag,Pigeon Pea (Tur),2016,February,530,7076,Solapur
51833,Barshi-Vairag,Ground Nut Pods (Dry),2015,February,30,4525,Solapur
51834,Barshi-Vairag,Ground Nut Pods (Dry),2016,February,5,5600,Solapur
51835,Barshi-Vairag,Safflower,2016,February,1,2425,Solapur
51836,Barshi-Vairag,Soybean,2016,February,66,3612,Solapur
51837,Barshi-Vairag,Sunflower,2015,February,10,3175,Solapur
51838,Barshi-Vairag,Sunflower,2016,February,23,3368,Solapur
51839,Dudhani,Bajri,2015,February,740,1254,Solapur
51840,Dudhani,Bajri,2016,February,24,1377,Solapur
51841,Dudhani,Wheat(Husked),2015,February,175,1654,Solapur
51842,Dudhani,Wheat(Husked),2016,February,5,1556,Solapur
51843,Dudhani,Sorgum(Jawar),2015,February,723,1398,Solapur
51844,Dudhani,Sorgum(Jawar),2016,February,609,2622,Solapur
51845,Dudhani,Maize,2015,February,287,1142,Solapur
51846,Dudhani,Maize,2016,February,83,1431,Solapur
51847,Dudhani,Gram,2015,February,19581,3774,Solapur
51848,Dudhani,Gram,2016,February,4869,4532,Solapur
51849,Dudhani,Green Gram,2015,February,3,6153,Solapur
51850,Dudhani,Pigeon Pea (Tur),2015,February,29703,5912,Solapur
51851,Dudhani,Pigeon Pea (Tur),2016,February,14205,8380,Solapur
51852,Dudhani,Black Gram,2015,February,3,4867,Solapur
51853,Karmala,Sorgum(Jawar),2016,February,16090,2540,Solapur
51854,Karmala,Maize,2016,February,900,1370,Solapur
51855,Karmala,Gram,2016,February,429,3971,Solapur
51856,Karmala,Pigeon Pea (Tur),2016,February,39,7267,Solapur
51857,Kurdwadi,Bajri,2015,February,3,1100,Solapur
51858,Kurdwadi,Wheat(Husked),2015,February,15,1662,Solapur
51859,Kurdwadi,Wheat(Husked),2016,February,9,2111,Solapur
51860,Kurdwadi,Sorgum(Jawar),2015,February,473,1660,Solapur
51861,Kurdwadi,Sorgum(Jawar),2016,February,465,1836,Solapur
51862,Kurdwadi,Maize,2015,February,817,1167,Solapur
51863,Kurdwadi,Maize,2016,February,309,1414,Solapur
51864,Kurdwadi,Gram,2015,February,9044,2570,Solapur
51865,Kurdwadi,Gram,2016,February,117,3973,Solapur
51866,Kurdwadi,Pigeon Pea (Tur),2015,February,32,4466,Solapur
51867,Kurdwadi,Pigeon Pea (Tur),2016,February,19530,6028,Solapur
51868,Kurdwadi,Black Gram,2015,February,12,4000,Solapur
51869,Kurdwadi,Lemon,2016,February,565,180,Solapur
51870,Kurdwadi,Onion,2016,February,974,500,Solapur
51871,Kurdwadi,Chillies(Red),2015,February,6,4251,Solapur
51872,Kurdwadi,Chillies(Red),2016,February,3,8501,Solapur
51873,Kurdwadi-Modnimb,Wheat(Husked),2015,February,113,1457,Solapur
51874,Kurdwadi-Modnimb,Wheat(Husked),2016,February,32,1636,Solapur
51875,Kurdwadi-Modnimb,Sorgum(Jawar),2015,February,1188,1343,Solapur
51876,Kurdwadi-Modnimb,Sorgum(Jawar),2016,February,576,1706,Solapur
51877,Kurdwadi-Modnimb,Maize,2015,February,6646,1191,Solapur
51878,Kurdwadi-Modnimb,Maize,2016,February,886,1446,Solapur
51879,Kurdwadi-Modnimb,Gram,2015,February,312,2874,Solapur
51880,Kurdwadi-Modnimb,Gram,2016,February,265,4014,Solapur
51881,Kurdwadi-Modnimb,Pigeon Pea (Tur),2015,February,291,4203,Solapur
51882,Kurdwadi-Modnimb,Pigeon Pea (Tur),2016,February,73,7108,Solapur
51883,Kurdwadi-Modnimb,Onion,2015,February,6645,914,Solapur
51884,Kurdwadi-Modnimb,Onion,2016,February,4412,633,Solapur
51885,Mangalwedha,Bajri,2015,February,37,1407,Solapur
51886,Mangalwedha,Bajri,2016,February,1,1680,Solapur
51887,Mangalwedha,Wheat(Husked),2015,February,132,1918,Solapur
51888,Mangalwedha,Wheat(Husked),2016,February,28,1940,Solapur
51889,Mangalwedha,Sorgum(Jawar),2015,February,2144,1882,Solapur
51890,Mangalwedha,Sorgum(Jawar),2016,February,1330,1985,Solapur
51891,Mangalwedha,Wheat(Unhusked),2015,February,12,2350,Solapur
51892,Mangalwedha,Wheat(Unhusked),2016,February,1,2650,Solapur
51893,Mangalwedha,Maize,2015,February,432,1201,Solapur
51894,Mangalwedha,Maize,2016,February,372,1441,Solapur
51895,Mangalwedha,Gram,2015,February,797,3169,Solapur
51896,Mangalwedha,Gram,2016,February,232,3968,Solapur
51897,Mangalwedha,Horse Gram,2015,February,1,1551,Solapur
51898,Mangalwedha,Pigeon Pea (Tur),2015,February,71,4871,Solapur
51899,Mangalwedha,Pigeon Pea (Tur),2016,February,15,6300,Solapur
51900,Mangalwedha,Ladies Finger,2015,February,63,2925,Solapur
51901,Mangalwedha,Ladies Finger,2016,February,107,2252,Solapur
51902,Mangalwedha,Cucumber,2015,February,127,1871,Solapur
51903,Mangalwedha,Cucumber,2016,February,162,1776,Solapur
51904,Mangalwedha,Bitter Gourd,2015,February,53,2421,Solapur
51905,Mangalwedha,Bitter Gourd,2016,February,76,2620,Solapur
51906,Mangalwedha,Ridge Gourd,2015,February,77,2317,Solapur
51907,Mangalwedha,Ridge Gourd,2016,February,73,2912,Solapur
51908,Mangalwedha,Tomato,2015,February,781,875,Solapur
51909,Mangalwedha,Tomato,2016,February,1546,464,Solapur
51910,Mangalwedha,Brinjal,2015,February,452,1413,Solapur
51911,Mangalwedha,Brinjal,2016,February,692,1532,Solapur
51912,Mangalwedha,Green Chilli,2015,February,134,3329,Solapur
51913,Mangalwedha,Green Chilli,2016,February,176,4242,Solapur
51914,Mohol,Wheat(Husked),2015,February,75,1505,Solapur
51915,Mohol,Wheat(Husked),2016,February,13,1880,Solapur
51916,Mohol,Sorgum(Jawar),2015,February,245,1836,Solapur
51917,Mohol,Sorgum(Jawar),2016,February,505,1970,Solapur
51918,Mohol,Maize,2015,February,358,1145,Solapur
51919,Mohol,Maize,2016,February,310,1433,Solapur
51920,Mohol,Gram,2015,February,62,3469,Solapur
51921,Mohol,Gram,2016,February,136,4064,Solapur
51922,Mohol,Pigeon Pea (Tur),2015,February,56,5229,Solapur
51923,Mohol,Pigeon Pea (Tur),2016,February,5,8078,Solapur
51924,Pandharpur,Wheat(Husked),2015,February,8,1580,Solapur
51925,Pandharpur,Wheat(Husked),2016,February,30,1668,Solapur
51926,Pandharpur,Sorgum(Jawar),2015,February,321,1860,Solapur
51927,Pandharpur,Sorgum(Jawar),2016,February,424,1857,Solapur
51928,Pandharpur,Maize,2016,February,111,1477,Solapur
51929,Pandharpur,Gram,2015,February,50,3536,Solapur
51930,Pandharpur,Gram,2016,February,81,4138,Solapur
51931,Pandharpur,Pigeon Pea (Tur),2015,February,3,4925,Solapur
51932,Pandharpur,Pigeon Pea (Tur),2016,February,4,8200,Solapur
51933,Pandharpur,Chikoo,2016,February,91,1475,Solapur
51934,Pandharpur,Pomegranate,2015,February,18600,4125,Solapur
51935,Pandharpur,Pomegranate,2016,February,25380,3565,Solapur
51936,Pandharpur,Banana,2015,February,3230,823,Solapur
51937,Pandharpur,Banana,2016,February,2900,293,Solapur
51938,Pandharpur,Potato,2015,February,133,950,Solapur
51939,Pandharpur,Potato,2016,February,6,900,Solapur
51940,Pandharpur,Ladies Finger,2015,February,22,3533,Solapur
51941,Pandharpur,Cucumber,2015,February,131,1110,Solapur
51942,Pandharpur,Onion,2015,February,1252,1194,Solapur
51943,Pandharpur,Onion,2016,February,2639,791,Solapur
51944,Pandharpur,Cabbage,2015,February,173,735,Solapur
51945,Pandharpur,Cabbage,2016,February,424,533,Solapur
51946,Pandharpur,Coriander  ,2015,February,47,930,Solapur
51947,Pandharpur,Math (Bhaji),2015,February,13,944,Solapur
51948,Pandharpur,Capsicum,2015,February,32,1500,Solapur
51949,Pandharpur,Capsicum,2016,February,57,1640,Solapur
51950,Pandharpur,Tomato,2015,February,545,913,Solapur
51951,Pandharpur,Tomato,2016,February,701,430,Solapur
51952,Pandharpur,Green-Peas,2015,February,44,2733,Solapur
51953,Pandharpur,Brinjal,2015,February,226,1360,Solapur
51954,Pandharpur,Brinjal,2016,February,351,1103,Solapur
51955,Pandharpur,Green Chilli,2015,February,144,3267,Solapur
51956,Pandharpur,Green Chilli,2016,February,206,3565,Solapur
51957,Sangola,Pomegranate,2015,February,26377,3374,Solapur
51958,Sangola,Pomegranate,2016,February,33042,3142,Solapur
51959,Solapur,Bajri,2015,February,685,1226,Solapur
51960,Solapur,Wheat(Husked),2015,February,6200,2327,Solapur
51961,Solapur,Wheat(Husked),2016,February,6197,2287,Solapur
51962,Solapur,Sorgum(Jawar),2015,February,2459,1742,Solapur
51963,Solapur,Sorgum(Jawar),2016,February,387,1918,Solapur
51964,Solapur,Rice(Paddy-Hus),2015,February,20333,3688,Solapur
51965,Solapur,Rice(Paddy-Hus),2016,February,17394,3399,Solapur
51966,Solapur,Gram,2015,February,5664,3591,Solapur
51967,Solapur,Gram,2016,February,3123,4328,Solapur
51968,Solapur,Matki,2015,February,167,6488,Solapur
51969,Solapur,Matki,2016,February,188,5894,Solapur
51970,Solapur,Pigeon Pea (Tur),2015,February,1790,5445,Solapur
51971,Solapur,Pigeon Pea (Tur),2016,February,364,8074,Solapur
51972,Solapur,Black Gram,2015,February,6,5251,Solapur
51973,Solapur,Green Peas (Dry),2015,February,134,3539,Solapur
51974,Solapur,Green Peas (Dry),2016,February,169,3019,Solapur
51975,Solapur,Jaggery,2015,February,193871,2256,Solapur
51976,Solapur,Jaggery,2016,February,62139,2640,Solapur
51977,Solapur,Bor,2015,February,3508,735,Solapur
51978,Solapur,Bor,2016,February,564,806,Solapur
51979,Solapur,Chikoo,2015,February,989,1047,Solapur
51980,Solapur,Chikoo,2016,February,3881,1045,Solapur
51981,Solapur,Pomegranate,2015,February,16516,2711,Solapur
51982,Solapur,Pomegranate,2016,February,26606,3485,Solapur
51983,Solapur,Grapes,2015,February,18936,244,Solapur
51984,Solapur,Grapes,2016,February,14052,256,Solapur
51985,Solapur,Banana,2015,February,772,784,Solapur
51986,Solapur,Banana,2016,February,1317,257,Solapur
51987,Solapur,Lemon,2015,February,994,1628,Solapur
51988,Solapur,Lemon,2016,February,1824,1681,Solapur
51989,Solapur,Mosambi,2016,February,237,300,Solapur
51990,Solapur,Papai,2015,February,2003,233,Solapur
51991,Solapur,Papai,2016,February,57,450,Solapur
51992,Solapur,Guava,2015,February,143,1431,Solapur
51993,Solapur,Guava,2016,February,31,1950,Solapur
51994,Solapur,Apple,2015,February,1260,900,Solapur
51995,Solapur,Apple,2016,February,2960,1200,Solapur
51996,Solapur,Potato,2015,February,14598,837,Solapur
51997,Solapur,Potato,2016,February,17391,998,Solapur
51998,Solapur,Ladies Finger,2015,February,191,3026,Solapur
51999,Solapur,Ladies Finger,2016,February,367,2173,Solapur
52000,Solapur,Carrot,2015,February,2109,790,Solapur
52001,Solapur,Carrot,2016,February,1337,900,Solapur
52002,Solapur,Cluster Bean,2015,February,36,4864,Solapur
52003,Solapur,Cluster Bean,2016,February,94,4534,Solapur
52004,Solapur,Ghevda,2015,February,94,1069,Solapur
52005,Solapur,Ghevda,2016,February,172,1735,Solapur
52006,Solapur,Cucumber,2015,February,643,1115,Solapur
52007,Solapur,Cucumber,2016,February,291,1077,Solapur
52008,Solapur,Onion,2015,February,353048,1189,Solapur
52009,Solapur,Onion,2016,February,405389,508,Solapur
52010,Solapur,Bitter Gourd,2015,February,55,2382,Solapur
52011,Solapur,Bitter Gourd,2016,February,87,2423,Solapur
52012,Solapur,Cabbage,2015,February,689,750,Solapur
52013,Solapur,Cabbage,2016,February,3095,515,Solapur
52014,Solapur,Capsicum,2015,February,51,2125,Solapur
52015,Solapur,Capsicum,2016,February,511,1541,Solapur
52016,Solapur,Mula Shenga,2015,February,68,1826,Solapur
52017,Solapur,Mula Shenga,2016,February,64,1544,Solapur
52018,Solapur,Shepu,2016,February,34,300,Solapur
52019,Solapur,Ridge Gourd,2015,February,90,2435,Solapur
52020,Solapur,Ridge Gourd,2016,February,75,2781,Solapur
52021,Solapur,Tomato,2015,February,2997,630,Solapur
52022,Solapur,Tomato,2016,February,46687,333,Solapur
52023,Solapur,Brinjal,2015,February,712,717,Solapur
52024,Solapur,Brinjal,2016,February,1105,783,Solapur
52025,Solapur,Garlic,2015,February,3480,3645,Solapur
52026,Solapur,Garlic,2016,February,2201,6008,Solapur
52027,Solapur,Green Chilli,2015,February,1023,2410,Solapur
52028,Solapur,Green Chilli,2016,February,1623,3013,Solapur
52029,Solapur,Chillies(Red),2015,February,5010,8264,Solapur
52030,Solapur,Chillies(Red),2016,February,8445,11168,Solapur
52031,Akkolkot,Maize,2016,January,6,1400,Solapur
52032,Akkolkot,Gram,2015,January,4502,3399,Solapur
52033,Akkolkot,Gram,2016,January,7594,4565,Solapur
52034,Akkolkot,Pigeon Pea (Tur),2015,January,47305,5315,Solapur
52035,Akkolkot,Pigeon Pea (Tur),2016,January,2229,9368,Solapur
52036,Akluj,Bajri,2015,January,26,1458,Solapur
52037,Akluj,Wheat(Husked),2015,January,70,1617,Solapur
52038,Akluj,Wheat(Husked),2016,January,7,2260,Solapur
52039,Akluj,Sorgum(Jawar),2015,January,17,1411,Solapur
52040,Akluj,Maize,2015,January,532,1239,Solapur
52041,Akluj,Maize,2016,January,86,1525,Solapur
52042,Akluj,Gram,2015,January,5,2400,Solapur
52043,Akluj,Pigeon Pea (Tur),2015,January,45,4388,Solapur
52044,Akluj,Ground Nut Pods (Dry),2015,January,18,3250,Solapur
52045,Akluj,Ground Nut Pods (Dry),2016,January,3,4000,Solapur
52046,Akluj,Soybean,2015,January,3,3200,Solapur
52047,Akluj,Bor,2015,January,772,989,Solapur
52048,Akluj,Bor,2016,January,360,1408,Solapur
52049,Akluj,Chikoo,2015,January,438,1922,Solapur
52050,Akluj,Chikoo,2016,January,290,2963,Solapur
52051,Akluj,Water Melon,2015,January,129,378,Solapur
52052,Akluj,Water Melon,2016,January,296,679,Solapur
52053,Akluj,Banana,2016,January,3000,342,Solapur
52054,Akluj,Potato,2015,January,685,1362,Solapur
52055,Akluj,Potato,2016,January,777,1289,Solapur
52056,Akluj,Ladies Finger,2015,January,66,3105,Solapur
52057,Akluj,Ladies Finger,2016,January,65,3178,Solapur
52058,Akluj,Carrot,2015,January,136,1028,Solapur
52059,Akluj,Carrot,2016,January,112,2147,Solapur
52060,Akluj,Ghevda,2016,January,13,1500,Solapur
52061,Akluj,Onion,2015,January,997,1174,Solapur
52062,Akluj,Onion,2016,January,918,2135,Solapur
52063,Akluj,Bitter Gourd,2015,January,60,2758,Solapur
52064,Akluj,Bitter Gourd,2016,January,68,3178,Solapur
52065,Akluj,Cabbage,2015,January,99,579,Solapur
52066,Akluj,Cabbage,2016,January,144,856,Solapur
52067,Akluj,Garlic,2015,January,79,2582,Solapur
52068,Akluj,Garlic,2016,January,64,12500,Solapur
52069,Akluj,Shepu,2015,January,700,2,Solapur
52070,Akluj,Shevga,2015,January,52,4933,Solapur
52071,Akluj,Shevga,2016,January,181,3982,Solapur
52072,Akluj,Tomato,2015,January,106,1339,Solapur
52073,Akluj,Tomato,2016,January,181,2097,Solapur
52074,Akluj,Brinjal,2015,January,95,1600,Solapur
52075,Akluj,Brinjal,2016,January,111,1894,Solapur
52076,Akluj,Chillies(Red),2015,January,472,2653,Solapur
52077,Barshi,Bajri,2015,January,215,1425,Solapur
52078,Barshi,Bajri,2016,January,148,1630,Solapur
52079,Barshi,Paddy-Unhusked,2015,January,235,1385,Solapur
52080,Barshi,Paddy-Unhusked,2016,January,318,1632,Solapur
52081,Barshi,Wheat(Husked),2015,January,652,1582,Solapur
52082,Barshi,Wheat(Husked),2016,January,704,1912,Solapur
52083,Barshi,Other Cereals,2016,January,9,2700,Solapur
52084,Barshi,Sorgum(Jawar),2015,January,9060,2135,Solapur
52085,Barshi,Sorgum(Jawar),2016,January,8360,1979,Solapur
52086,Barshi,Maize,2015,January,3432,1167,Solapur
52087,Barshi,Maize,2016,January,594,1446,Solapur
52088,Barshi,Cowpea,2016,January,3,3375,Solapur
52089,Barshi,Gram,2015,January,1229,2980,Solapur
52090,Barshi,Gram,2016,January,3572,4261,Solapur
52091,Barshi,Other Pulses,2015,January,3,2841,Solapur
52092,Barshi,Other Pulses,2016,January,1,3100,Solapur
52093,Barshi,Green Gram,2015,January,16,6467,Solapur
52094,Barshi,Green Gram,2016,January,5,6250,Solapur
52095,Barshi,Pigeon Pea (Tur),2015,January,29934,5276,Solapur
52096,Barshi,Pigeon Pea (Tur),2016,January,15051,8343,Solapur
52097,Barshi,Black Gram,2015,January,80,5297,Solapur
52098,Barshi,Black Gram,2016,January,54,6525,Solapur
52099,Barshi,Ground Nut Pods (Dry),2015,January,16,4525,Solapur
52100,Barshi,Castor Seed,2016,January,1,3000,Solapur
52101,Barshi,Safflower,2016,January,31,2600,Solapur
52102,Barshi,Soybean,2015,January,42,3300,Solapur
52103,Barshi,Sesamum,2015,January,4,11000,Solapur
52104,Barshi,Jaggery,2015,January,977,2243,Solapur
52105,Barshi,Bor,2015,January,662,78,Solapur
52106,Barshi,Bor,2016,January,288,128,Solapur
52107,Barshi,Chikoo,2015,January,180,175,Solapur
52108,Barshi,Chikoo,2016,January,134,185,Solapur
52109,Barshi,Pomegranate,2015,January,60,463,Solapur
52110,Barshi,Pomegranate,2016,January,168,288,Solapur
52111,Barshi,Grapes,2015,January,12,140,Solapur
52112,Barshi,Water Melon,2015,January,270,140,Solapur
52113,Barshi,Water Melon,2016,January,121,45,Solapur
52114,Barshi,Lemon,2015,January,235,112,Solapur
52115,Barshi,Lemon,2016,January,203,152,Solapur
52116,Barshi,Mosambi,2015,January,150,500,Solapur
52117,Barshi,Mosambi,2016,January,39,300,Solapur
52118,Barshi,Guava,2015,January,6,200,Solapur
52119,Barshi,Ladies Finger,2015,January,85,198,Solapur
52120,Barshi,Ladies Finger,2016,January,98,241,Solapur
52121,Barshi,Squash Gourd,2016,January,79,179,Solapur
52122,Barshi,Flower,2015,January,78,83,Solapur
52123,Barshi,Flower,2016,January,84,73,Solapur
52124,Barshi,Cluster Bean,2015,January,83,342,Solapur
52125,Barshi,Cluster Bean,2016,January,48,400,Solapur
52126,Barshi,Ghevda,2015,January,79,135,Solapur
52127,Barshi,Ghevda,2016,January,24,200,Solapur
52128,Barshi,Cucumber,2015,January,96,102,Solapur
52129,Barshi,Cucumber,2016,January,109,67,Solapur
52130,Barshi,Onion,2015,January,13984,1122,Solapur
52131,Barshi,Onion,2016,January,9730,1093,Solapur
52132,Barshi,Kanda Pat,2015,January,1710,275,Solapur
52133,Barshi,Bitter Gourd,2015,January,84,265,Solapur
52134,Barshi,Bitter Gourd,2016,January,70,267,Solapur
52135,Barshi,Cabbage,2015,January,81,88,Solapur
52136,Barshi,Cabbage,2016,January,110,84,Solapur
52137,Barshi,Coriander  ,2015,January,1200,100,Solapur
52138,Barshi,Coriander  ,2016,January,900,300,Solapur
52139,Barshi,Methi (Bhaji),2015,January,2700,200,Solapur
52140,Barshi,Methi (Bhaji),2016,January,1800,467,Solapur
52141,Barshi,Capsicum,2015,January,87,175,Solapur
52142,Barshi,Capsicum,2016,January,73,183,Solapur
52143,Barshi,Spinach,2015,January,1200,150,Solapur
52144,Barshi,Spinach,2016,January,1200,200,Solapur
52145,Barshi,Shevga,2016,January,42,400,Solapur
52146,Barshi,Ridge Gourd,2015,January,87,262,Solapur
52147,Barshi,Tomato,2015,January,122,114,Solapur
52148,Barshi,Tomato,2016,January,120,101,Solapur
52149,Barshi,Brinjal,2015,January,135,154,Solapur
52150,Barshi,Brinjal,2016,January,119,194,Solapur
52151,Barshi,Tamarind,2016,January,62,6615,Solapur
52152,Barshi,Tamarind Seed,2016,January,11,1813,Solapur
52153,Barshi,Coriander (Dry),2015,January,16,8600,Solapur
52154,Barshi,Coriander (Dry),2016,January,60,9533,Solapur
52155,Barshi,Turmeric,2015,January,195,7381,Solapur
52156,Barshi,Turmeric,2016,January,121,7798,Solapur
52157,Barshi,Green Chilli,2015,January,105,260,Solapur
52158,Barshi,Green Chilli,2016,January,102,200,Solapur
52159,Barshi,Fodder,2015,January,891,488,Solapur
52160,Barshi,Fodder,2016,January,445,665,Solapur
52161,Barshi-Vairag,Paddy-Unhusked,2015,January,3,1386,Solapur
52162,Barshi-Vairag,Wheat(Husked),2015,January,131,2016,Solapur
52163,Barshi-Vairag,Wheat(Husked),2016,January,37,1990,Solapur
52164,Barshi-Vairag,Sorgum(Jawar),2015,January,1233,1868,Solapur
52165,Barshi-Vairag,Sorgum(Jawar),2016,January,1998,2001,Solapur
52166,Barshi-Vairag,Wheat(Unhusked),2016,January,2,3000,Solapur
52167,Barshi-Vairag,Maize,2015,January,338,1445,Solapur
52168,Barshi-Vairag,Maize,2016,January,197,1468,Solapur
52169,Barshi-Vairag,Gram,2015,January,111,2781,Solapur
52170,Barshi-Vairag,Gram,2016,January,624,4374,Solapur
52171,Barshi-Vairag,Green Gram,2015,January,2,5000,Solapur
52172,Barshi-Vairag,Green Gram,2016,January,1,5001,Solapur
52173,Barshi-Vairag,Pigeon Pea (Tur),2015,January,2450,5188,Solapur
52174,Barshi-Vairag,Pigeon Pea (Tur),2016,January,1838,8254,Solapur
